,datetime,temperature,x_axix,y_axix,z_axix
13626,2021-10-16 12:58:04,101.53,-4.77,3.87,-7.55
13627,2021-10-16 12:58:08,101.07,-4.78,3.85,-7.69
13628,2021-10-16 12:58:13,102.11,-4.84,3.86,-7.69
13629,2021-10-16 12:58:17,101.75,-4.5,3.8,-7.53
13630,2021-10-16 12:58:19,101.93,-4.7,4.66,-7.77
13631,2021-10-16 12:58:21,102.15,-4.68,4.02,-7.47
13632,2021-10-16 12:58:23,101.97,-4.65,3.97,-7.57
13633,2021-10-16 12:58:25,101.79,-4.71,3.96,-7.69
13634,2021-10-16 12:58:27,102.07,-5.87,3.95,-7.56
13635,2021-10-16 12:58:29,102.07,-4.91,4.75,-9.99
13636,2021-10-16 12:58:31,101.97,-4.95,4.25,-7.32
13637,2021-10-16 12:58:33,101.97,-4.91,4.29,-7.33
13638,2021-10-16 12:58:37,101.32,-4.93,4.29,-7.31
13639,2021-10-16 12:58:41,101.75,-4.87,4.31,-7.22
13640,2021-10-16 12:58:45,101.39,-4.88,4.29,-7.36
13641,2021-10-16 12:58:47,102.11,-4.87,4.28,-7.29
13642,2021-10-16 12:58:49,102.22,-4.96,4.28,-7.35
13643,2021-10-16 12:58:51,102.29,-4.93,4.28,-7.31
13644,2021-10-16 12:58:54,101.61,-4.97,4.26,-7.41
13645,2021-10-16 12:58:56,101.39,-4.94,4.27,-7.29
13646,2021-10-16 12:58:58,101.97,-7.31,4.24,-7.32
13647,2021-10-16 12:59:00,105.28,-5.96,3.51,-5.57
13648,2021-10-16 12:59:02,107.15,-5.16,-3.41,-6.24
13649,2021-10-16 12:59:04,106.36,-4.9,-2.62,-7.9
13650,2021-10-16 12:59:06,105.75,-4.87,-2.58,-7.93
13651,2021-10-16 12:59:08,105.96,-4.9,-2.61,-7.98
13652,2021-10-16 12:59:10,105.31,-5.31,-2.6,-7.9
13653,2021-10-16 12:59:12,105.17,-4.69,-3.29,-7.55
13654,2021-10-16 12:59:15,103.91,-4.09,-2.4,-8.22
13655,2021-10-16 12:59:18,104.02,-3.86,-2.19,-8.49
13656,2021-10-16 12:59:20,103.84,-4.04,-1.72,-8.66
13657,2021-10-16 12:59:21,104.13,-4.07,-1.7,-8.66
13658,2021-10-16 12:59:14,104.67,-4.48,-2.55,-8.14
13659,2021-10-16 12:59:24,104.05,-4.16,-1.81,-8.62
13660,2021-10-16 12:59:26,104.05,-4.13,-2.1,-8.47
13661,2021-10-16 12:59:28,104.16,-4.29,-2.11,-8.53
13662,2021-10-16 12:59:30,104.05,-4.26,-1.96,-8.42
13663,2021-10-16 12:59:36,104.05,-4.32,-2.22,-8.36
13664,2021-10-16 12:59:32,103.98,-4.27,-2.23,-8.36
13665,2021-10-16 12:59:37,104.05,-4.4,-2.15,-8.4
13666,2021-10-16 12:59:39,104.05,-4.45,-2.32,-8.27
13667,2021-10-16 12:59:41,102.9,-4.58,-2.04,-8.29
13668,2021-10-16 12:59:43,103.01,-4.5,-2.28,-8.18
13669,2021-10-16 12:59:45,102.69,-4.41,-2.23,-8.26
13670,2021-10-16 12:59:47,102.43,-4.47,-1.92,-8.44
13671,2021-10-16 12:59:49,102.9,-4.4,-1.99,-8.4
13672,2021-10-16 12:59:51,103.05,-4.22,-1.85,-8.41
13673,2021-10-16 12:59:53,103.37,-5.76,-1.63,-8.51
13674,2021-10-16 12:59:55,103.05,-5.8,-2.7,-7.22
13675,2021-10-16 12:59:57,103.01,-5.84,-3.02,-7.05
13676,2021-10-16 12:59:59,102.58,-5.82,-3.05,-7.11
13677,2021-10-16 13:00:00,102.22,-5.85,-3.18,-7.04
13678,2021-10-16 13:00:02,102.61,-5.82,-3.24,-7.04
13679,2021-10-16 13:00:04,103.01,-5.9,-3.17,-7.01
13680,2021-10-16 13:00:06,102.72,-5.8,-3.26,-6.96
13681,2021-10-16 13:00:09,102.58,-5.69,-3.44,-6.95
13682,2021-10-16 13:00:11,102.72,-5.59,-3.5,-7.08
13683,2021-10-16 13:00:13,103.08,-5.19,-3.56,-7.01
13684,2021-10-16 13:00:16,103.69,-5.43,-3.79,-7.2
13685,2021-10-16 13:00:18,100.27,-4.43,-1.47,-8.45
13686,2021-10-16 13:00:20,100.02,-4.63,0.21,-8.59
13687,2021-10-16 13:00:22,99.52,-4.11,-2.41,-8.21
13688,2021-10-16 13:00:24,100.38,-4.18,-2.17,-8.4
13689,2021-10-16 13:00:26,100.89,-4.19,-2.38,-8.42
13690,2021-10-16 13:00:28,101.14,-4.66,-2.4,-8.33
13691,2021-10-16 13:00:31,100.99,-4.0,-3.28,-8.17
13692,2021-10-16 13:00:33,99.55,-4.11,0.14,-8.75
13693,2021-10-16 13:00:35,98.91,-4.02,0.19,-8.78
13694,2021-10-16 13:00:37,99.59,-4.04,0.12,-8.78
13695,2021-10-16 13:00:41,99.84,-4.16,0.1,-8.84
13696,2021-10-16 13:00:44,100.49,-4.3,-0.03,-8.77
13697,2021-10-16 13:00:46,100.17,-4.34,0.06,-8.71
13698,2021-10-16 13:00:48,100.24,-4.25,-0.16,-8.74
13699,2021-10-16 13:00:50,99.95,-4.74,-0.17,-8.78
13700,2021-10-16 13:00:51,99.95,-1.61,0.19,-8.53
13701,2021-10-16 13:00:53,99.09,-3.6,0.08,-10.73
13702,2021-10-16 13:00:55,99.12,-3.26,-0.77,-10.35
13703,2021-10-16 13:00:57,100.6,-4.8,-1.2,-8.86
13704,2021-10-16 13:00:59,101.03,-4.62,-2.7,-7.95
13705,2021-10-16 13:01:01,101.5,-4.71,-2.62,-8.07
13706,2021-10-16 13:01:07,102.07,-4.78,-2.84,-7.94
13707,2021-10-16 13:01:08,102.11,-4.72,-3.02,-7.87
13708,2021-10-16 13:01:10,102.15,-4.87,-3.06,-7.84
13709,2021-10-16 13:01:23,102.22,-4.76,-3.19,-7.6
13710,2021-10-16 13:01:25,102.29,-4.86,-3.13,-7.83
13711,2021-10-16 13:01:27,102.15,-4.82,-3.03,-7.77
13712,2021-10-16 13:01:29,102.69,-5.06,-3.0,-7.84
13713,2021-10-16 13:01:31,102.29,-4.88,-2.88,-7.89
13714,2021-10-16 13:01:33,102.25,-4.75,-2.98,-7.81
13715,2021-10-16 13:01:35,101.97,-4.82,-2.88,-8.02
13716,2021-10-16 13:01:36,101.21,-4.76,-2.99,-7.85
13717,2021-10-16 13:01:40,101.93,-4.87,-3.03,-7.88
13718,2021-10-16 13:01:42,102.0,-4.73,-2.86,-7.83
13719,2021-10-16 13:01:44,101.93,-4.65,-3.01,-7.78
13720,2021-10-16 13:01:46,101.21,-5.18,-2.99,-7.98
13721,2021-10-16 13:01:48,100.38,-4.8,-2.69,-7.81
13722,2021-10-16 13:01:50,100.17,-4.82,-2.85,-7.81
13723,2021-10-16 13:01:51,101.32,-4.69,-2.83,-7.92
13724,2021-10-16 13:01:53,100.99,-5.58,-2.88,-7.92
13725,2021-10-16 13:01:55,101.75,-5.08,-2.71,-7.86
13726,2021-10-16 13:01:57,100.38,-5.17,-3.41,-7.27
13727,2021-10-16 13:01:59,100.09,-5.03,-4.57,-6.81
13728,2021-10-16 13:02:03,99.27,-3.48,-2.27,-7.93
13729,2021-10-16 13:02:05,98.65,-4.03,0.76,-8.99
13730,2021-10-16 13:02:07,98.94,-4.06,0.85,-8.83
13731,2021-10-16 13:02:09,98.51,-3.61,0.78,-8.87
13732,2021-10-16 13:02:11,98.94,-3.88,1.03,-8.93
13733,2021-10-16 13:02:13,99.19,-4.2,1.31,-8.72
13734,2021-10-16 13:02:15,98.51,-3.95,0.8,-8.92
13735,2021-10-16 13:02:16,98.22,-3.9,1.07,-8.77
13736,2021-10-16 13:02:18,97.97,-3.69,1.03,-8.89
13737,2021-10-16 13:02:20,97.65,-3.81,0.92,-8.93
13738,2021-10-16 13:02:22,96.67,-3.75,1.03,-8.89
13739,2021-10-16 13:02:24,97.25,-3.85,1.12,-8.91
13740,2021-10-16 13:02:26,97.5,-3.76,1.04,-8.81
13741,2021-10-16 13:02:28,97.93,-3.97,1.14,-8.84
13742,2021-10-16 13:02:30,97.97,-4.07,1.0,-8.79
13743,2021-10-16 13:02:33,98.22,-4.47,1.14,-8.79
13744,2021-10-16 13:02:35,98.26,-5.54,0.96,-8.65
13745,2021-10-16 13:02:40,98.65,-5.77,0.16,-8.08
13746,2021-10-16 13:02:41,99.05,-5.9,-0.76,-7.83
13747,2021-10-16 13:02:49,98.91,-5.84,-0.45,-7.69
13748,2021-10-16 13:02:52,98.4,-5.85,-0.42,-7.74
13749,2021-10-16 13:02:54,98.22,-5.73,-0.46,-7.65
13750,2021-10-16 13:02:56,98.76,-5.81,-0.36,-7.79
13751,2021-10-16 13:02:58,98.83,-5.86,-0.47,-7.78
13752,2021-10-16 13:03:00,99.05,-5.77,-0.58,-7.76
13753,2021-10-16 13:03:02,98.98,-5.85,-0.54,-7.78
13754,2021-10-16 13:03:03,99.05,-5.76,-0.35,-7.62
13755,2021-10-16 13:03:05,99.05,-5.91,-0.44,-7.78
13756,2021-10-16 13:03:07,99.37,-5.82,-0.58,-7.69
13757,2021-10-16 13:03:09,99.37,-5.75,-0.51,-7.67
13758,2021-10-16 13:03:11,98.76,-5.83,-0.43,-7.84
13759,2021-10-16 13:03:13,98.83,-5.93,-0.53,-7.78
13760,2021-10-16 13:03:15,99.12,-5.81,-0.43,-7.53
13761,2021-10-16 13:03:17,98.04,-5.62,-0.41,-7.77
13762,2021-10-16 13:03:18,97.5,-5.66,-0.51,-7.97
13763,2021-10-16 13:03:20,97.47,-5.77,-0.56,-7.81
13764,2021-10-16 13:03:24,97.54,-5.87,-0.45,-7.88
13765,2021-10-16 13:03:27,98.4,-5.61,-0.46,-7.78
13766,2021-10-16 13:03:29,98.26,-5.83,-0.71,-7.86
13767,2021-10-16 13:03:32,98.55,-5.66,-0.74,-7.74
13768,2021-10-16 13:03:34,98.65,-5.76,-0.94,-7.89
13769,2021-10-16 13:03:36,99.05,-5.69,-0.97,-7.82
13770,2021-10-16 13:03:38,97.68,-5.65,-0.97,-7.79
13771,2021-10-16 13:03:40,97.11,-5.76,-0.9,-7.87
13772,2021-10-16 13:03:42,97.39,-5.8,-1.05,-7.69
13773,2021-10-16 13:03:43,98.11,-5.81,-1.16,-7.69
13774,2021-10-16 13:03:51,95.38,-5.78,-0.84,-7.7
13775,2021-10-16 13:03:53,96.78,-5.75,-1.21,-7.66
13776,2021-10-16 13:03:54,97.79,-5.78,-1.15,-7.68
13777,2021-10-16 13:03:56,98.26,-5.89,-1.21,-7.72
13778,2021-10-16 13:03:58,98.19,-5.86,-1.16,-7.66
13779,2021-10-16 13:04:00,98.33,-5.77,-1.1,-7.56
13780,2021-10-16 13:04:02,97.9,-5.85,-1.16,-7.61
13781,2021-10-16 13:04:04,98.26,-5.78,-1.1,-7.75
13782,2021-10-16 13:04:08,98.94,-5.91,-1.22,-7.7
13783,2021-10-16 13:04:10,99.05,-5.85,-1.23,-7.56
13784,2021-10-16 13:04:12,98.94,-5.87,-1.19,-7.66
13785,2021-10-16 13:04:14,98.83,-5.93,-1.16,-7.56
13786,2021-10-16 13:04:17,98.65,-5.71,-1.2,-7.52
13787,2021-10-16 13:04:19,98.26,-5.75,-0.92,-7.8
13788,2021-10-16 13:04:21,98.94,-5.65,-0.76,-7.78
13789,2021-10-16 13:04:23,98.37,-5.95,-0.69,-7.9
13790,2021-10-16 13:04:25,98.76,-5.66,-0.79,-7.75
13791,2021-10-16 13:04:27,98.08,-5.62,-0.75,-7.86
13792,2021-10-16 13:04:29,98.4,-5.84,-0.76,-7.83
13793,2021-10-16 13:04:31,98.51,-6.0,-0.83,-7.77
13794,2021-10-16 13:04:33,98.65,-5.7,-0.63,-7.68
13795,2021-10-16 13:04:35,98.55,-5.52,-0.69,-7.8
13796,2021-10-16 13:04:37,98.22,-5.66,-0.63,-7.97
13797,2021-10-16 13:04:38,97.79,-5.6,-0.74,-7.94
13798,2021-10-16 13:04:40,98.65,-5.5,-0.58,-7.95
13799,2021-10-16 13:04:42,98.33,-5.49,-0.63,-7.94
13800,2021-10-16 13:04:44,98.08,-5.44,-0.63,-8.0
13801,2021-10-16 13:04:46,98.33,-5.45,-0.61,-8.0
13802,2021-10-16 13:04:48,98.26,-5.54,-0.48,-7.94
13803,2021-10-16 13:04:50,98.65,-5.78,-0.54,-7.95
13804,2021-10-16 13:04:52,98.83,-5.62,-0.68,-7.83
13805,2021-10-16 13:04:54,98.76,-5.54,-0.63,-7.91
13806,2021-10-16 13:05:02,98.19,-5.84,-0.59,-7.91
13807,2021-10-16 13:05:04,97.5,-6.51,-0.86,-6.26
13808,2021-10-16 13:05:06,98.83,-5.65,-3.39,-6.41
13809,2021-10-16 13:05:08,98.91,-6.25,-1.81,-7.81
13810,2021-10-16 13:05:10,99.7,-7.97,-1.73,-7.25
13811,2021-10-16 13:05:12,98.62,-4.46,0.19,-7.46
13812,2021-10-16 13:05:14,95.16,-7.35,5.91,-7.2
13813,2021-10-16 13:05:15,95.49,-7.03,0.6,-6.29
13814,2021-10-16 13:05:17,97.5,-7.13,0.41,-6.61
13815,2021-10-16 13:05:19,98.4,-7.35,-0.88,-6.62
13816,2021-10-16 13:05:21,98.4,-6.81,0.0,-5.89
13817,2021-10-16 13:05:23,97.39,-6.83,0.25,-7.04
13818,2021-10-16 13:05:25,98.55,-7.15,0.0,-6.89
13819,2021-10-16 13:05:27,98.33,-7.03,0.01,-6.63
13820,2021-10-16 13:05:30,97.79,-7.24,-0.11,-6.64
13821,2021-10-16 13:05:33,98.33,-7.08,0.28,-6.45
13822,2021-10-16 13:05:35,97.93,-7.18,0.08,-6.61
13823,2021-10-16 13:05:37,98.51,-7.64,0.13,-6.36
13824,2021-10-16 13:05:39,98.94,-7.39,-0.05,-6.05
13825,2021-10-16 13:05:42,99.34,-7.14,-0.15,-6.23
13826,2021-10-16 13:05:44,99.05,-7.22,-0.21,-6.53
13827,2021-10-16 13:05:46,99.48,-7.4,-0.22,-6.4
13828,2021-10-16 13:05:48,99.7,-7.34,-0.28,-6.39
13829,2021-10-16 13:05:50,99.66,-7.33,-0.11,-6.38
13830,2021-10-16 13:05:51,99.37,-7.14,-0.27,-6.46
13831,2021-10-16 13:05:53,99.05,-7.13,-0.84,-6.37
13832,2021-10-16 13:05:55,98.69,-7.07,-0.15,-6.54
13833,2021-10-16 13:05:57,99.41,-7.59,-0.26,-6.92
13834,2021-10-16 13:05:59,98.47,-7.4,0.55,-6.08
13835,2021-10-16 13:06:01,98.33,-7.03,0.93,-6.05
13836,2021-10-16 13:06:02,97.61,-7.5,0.42,-5.95
13837,2021-10-16 13:06:04,97.25,-8.12,-0.17,-6.36
13838,2021-10-16 13:06:06,97.32,-7.49,0.63,-5.17
13839,2021-10-16 13:06:08,96.53,-6.98,0.39,-6.04
13840,2021-10-16 13:06:10,96.64,-7.19,0.71,-6.32
13841,2021-10-16 13:06:15,96.46,-7.62,-0.13,-6.55
13842,2021-10-16 13:06:17,96.49,-6.78,0.43,-5.96
13843,2021-10-16 13:06:19,96.64,-7.13,0.03,-6.86
13844,2021-10-16 13:06:22,96.67,-7.24,0.67,-6.34
13845,2021-10-16 13:06:24,96.89,-6.65,0.37,-6.33
13846,2021-10-16 13:06:26,96.89,-7.04,0.35,-6.74
13847,2021-10-16 13:06:28,96.93,-7.11,0.42,-6.68
13848,2021-10-16 13:06:31,97.21,-7.02,0.68,-6.69
13849,2021-10-16 13:06:48,97.18,-7.22,1.01,-6.74
13850,2021-10-16 13:06:50,97.5,-7.3,0.83,-6.5
13851,2021-10-16 13:06:52,97.54,-7.01,1.0,-6.37
13852,2021-10-16 13:06:53,97.47,-7.07,0.43,-6.96
13853,2021-10-16 13:06:56,97.07,-7.51,0.38,-6.57
13854,2021-10-16 13:06:58,97.07,-7.42,0.99,-6.07
13855,2021-10-16 13:07:00,97.25,-7.45,0.68,-6.17
13856,2021-10-16 13:07:02,97.79,-7.4,0.9,-5.88
13857,2021-10-16 13:07:04,97.68,-7.59,0.84,-6.0
13858,2021-10-16 13:07:06,97.65,-7.83,0.54,-5.9
13859,2021-10-16 13:07:08,97.61,-7.11,0.3,-6.09
13860,2021-10-16 13:07:10,97.68,-7.38,0.51,-6.43
13861,2021-10-16 13:07:12,97.68,-7.62,0.68,-6.26
13862,2021-10-16 13:07:13,97.47,-7.24,0.68,-5.87
13863,2021-10-16 13:07:15,97.18,-7.42,0.48,-6.38
13864,2021-10-16 13:07:17,97.03,-7.8,0.01,-6.47
13865,2021-10-16 13:07:19,97.03,-7.6,0.88,-5.56
13866,2021-10-16 13:07:21,97.18,-7.27,0.41,-5.74
13867,2021-10-16 13:07:23,97.32,-7.35,0.16,-6.38
13868,2021-10-16 13:07:25,97.32,-7.4,0.21,-6.39
13869,2021-10-16 13:07:28,97.32,-7.09,0.11,-6.55
13870,2021-10-16 13:07:30,97.07,-7.43,0.57,-6.59
13871,2021-10-16 13:07:32,96.67,-7.33,0.36,-6.13
13872,2021-10-16 13:07:34,96.89,-7.06,0.46,-6.32
13873,2021-10-16 13:07:36,96.96,-7.04,0.44,-6.57
13874,2021-10-16 13:07:38,97.03,-7.17,0.13,-6.8
13875,2021-10-16 13:07:40,96.82,-7.55,0.27,-6.73
13876,2021-10-16 13:07:42,96.82,-7.36,0.71,-5.89
13877,2021-10-16 13:07:44,96.39,-7.21,0.98,-6.39
13878,2021-10-16 13:07:46,96.6,-7.35,0.66,-6.66
13879,2021-10-16 13:07:48,96.64,-7.43,0.36,-6.52
13880,2021-10-16 13:07:50,96.75,-7.42,0.16,-6.34
13881,2021-10-16 13:07:52,96.78,-7.59,0.52,-6.26
13882,2021-10-16 13:07:54,96.96,-7.43,1.09,-6.0
13883,2021-10-16 13:07:55,96.96,-7.81,0.55,-6.41
13884,2021-10-16 13:07:57,97.25,-7.01,0.71,-5.81
13885,2021-10-16 13:07:59,97.11,-7.39,0.01,-6.65
13886,2021-10-16 13:08:01,97.11,-7.45,-0.22,-6.57
13887,2021-10-16 13:08:03,97.21,-7.5,0.47,-6.16
13888,2021-10-16 13:08:05,96.96,-7.55,0.61,-5.91
13889,2021-10-16 13:08:08,97.18,-7.0,0.38,-6.16
13890,2021-10-16 13:08:10,97.25,-6.81,0.28,-6.49
13891,2021-10-16 13:08:12,96.89,-6.97,0.24,-6.86
13892,2021-10-16 13:08:14,96.93,-7.41,0.42,-6.62
13893,2021-10-16 13:08:16,97.36,-6.78,0.58,-6.0
13894,2021-10-16 13:08:18,97.32,-7.57,0.21,-6.63
13895,2021-10-16 13:08:20,96.6,-7.42,0.07,-6.68
13896,2021-10-16 13:08:22,96.64,-7.23,0.34,-6.25
13897,2021-10-16 13:08:24,96.82,-7.46,0.0,-6.71
13898,2021-10-16 13:08:26,96.89,-7.47,0.65,-6.01
13899,2021-10-16 13:08:27,97.03,-7.12,0.28,-6.06
13900,2021-10-16 13:08:29,96.93,-7.47,0.14,-6.57
13901,2021-10-16 13:08:31,97.18,-6.76,0.88,-6.09
13902,2021-10-16 13:08:33,96.82,-7.64,0.52,-6.8
13903,2021-10-16 13:08:35,96.78,-7.21,1.33,-5.97
13904,2021-10-16 13:08:37,96.75,-7.27,0.77,-6.24
13905,2021-10-16 13:08:39,96.78,-7.33,0.73,-6.36
13906,2021-10-16 13:08:41,96.39,-7.23,0.34,-6.31
13907,2021-10-16 13:08:42,96.28,-7.87,0.64,-6.37
13908,2021-10-16 13:08:44,96.39,-6.8,0.18,-6.06
13909,2021-10-16 13:08:48,96.28,-7.18,1.06,-6.8
13910,2021-10-16 13:08:49,97.03,-7.46,0.99,-6.46
13911,2021-10-16 13:08:51,97.18,-7.31,0.46,-6.24
13912,2021-10-16 13:08:53,97.03,-7.35,0.42,-6.52
13913,2021-10-16 13:08:55,96.67,-7.41,0.72,-6.22
13914,2021-10-16 13:08:57,96.64,-7.81,0.57,-6.19
13915,2021-10-16 13:08:59,96.67,-6.07,0.2,-6.27
13916,2021-10-16 13:09:01,97.54,-5.54,-0.39,-7.52
13917,2021-10-16 13:09:04,97.25,-5.89,0.11,-7.75
13918,2021-10-16 13:09:05,96.89,-6.74,1.92,-7.49
13919,2021-10-16 13:09:07,96.46,-6.56,2.6,-6.37
13920,2021-10-16 13:09:09,95.77,-7.92,1.85,-7.16
13921,2021-10-16 13:09:11,96.1,-7.85,1.68,-5.44
13922,2021-10-16 13:09:13,95.99,-6.61,1.24,-5.53
13923,2021-10-16 13:09:15,96.46,-7.35,0.22,-7.05
13924,2021-10-16 13:09:17,96.89,-6.59,0.57,-6.35
13925,2021-10-16 13:09:19,96.75,-7.04,0.43,-7.13
13926,2021-10-16 13:09:21,96.93,-7.62,0.58,-6.54
13927,2021-10-16 13:09:23,96.78,-7.36,0.17,-6.44
13928,2021-10-16 13:09:25,96.6,-6.95,0.62,-6.48
13929,2021-10-16 13:09:28,96.6,-7.48,0.33,-6.83
13930,2021-10-16 13:09:30,96.64,-6.8,0.45,-6.39
13931,2021-10-16 13:09:32,96.78,-6.9,0.68,-6.77
13932,2021-10-16 13:09:34,96.67,-7.29,0.15,-6.79
13933,2021-10-16 13:09:36,96.53,-7.4,0.49,-6.67
13934,2021-10-16 13:09:38,96.53,-7.44,1.15,-6.06
13935,2021-10-16 13:09:40,96.53,-6.77,-0.19,-6.65
13936,2021-10-16 13:09:42,96.64,-6.98,0.34,-6.82
13937,2021-10-16 13:09:46,96.78,-7.26,0.27,-6.88
13938,2021-10-16 13:09:47,96.82,-7.17,0.79,-6.43
13939,2021-10-16 13:09:49,96.93,-7.1,0.39,-6.45
13940,2021-10-16 13:09:51,96.96,-7.49,-0.11,-6.77
13941,2021-10-16 13:09:53,96.89,-7.28,0.78,-5.86
13942,2021-10-16 13:09:55,96.82,-7.45,0.69,-6.31
13943,2021-10-16 13:09:57,96.96,-7.54,1.01,-6.19
13944,2021-10-16 13:09:59,97.03,-7.22,0.53,-6.23
13945,2021-10-16 13:10:01,97.11,-7.33,0.73,-5.77
13946,2021-10-16 13:10:02,96.93,-8.36,0.53,-6.35
13947,2021-10-16 13:10:04,96.96,-7.5,0.32,-5.73
13948,2021-10-16 13:10:06,96.6,-7.06,0.37,-6.42
13949,2021-10-16 13:10:08,97.03,-7.42,0.67,-6.57
13950,2021-10-16 13:10:10,96.89,-7.06,0.78,-5.87
13951,2021-10-16 13:10:12,96.82,-7.49,0.42,-6.42
13952,2021-10-16 13:10:16,96.82,-7.01,0.36,-6.22
13953,2021-10-16 13:10:18,97.07,-7.17,0.63,-6.95
13954,2021-10-16 13:10:20,97.07,-7.06,0.55,-6.42
13955,2021-10-16 13:10:21,97.11,-7.56,0.24,-6.6
13956,2021-10-16 13:10:25,97.11,-7.13,0.34,-6.1
13957,2021-10-16 13:10:28,97.03,-7.01,0.92,-6.63
13958,2021-10-16 13:10:30,97.07,-7.25,0.29,-7.01
13959,2021-10-16 13:10:32,96.89,-8.11,0.75,-6.46
13960,2021-10-16 13:10:34,96.35,-7.06,1.5,-5.49
13961,2021-10-16 13:10:36,96.24,-7.47,1.14,-6.61
13962,2021-10-16 13:10:38,96.39,-6.9,1.19,-6.09
13963,2021-10-16 13:10:39,96.46,-7.45,0.27,-6.63
13964,2021-10-16 13:10:41,96.64,-7.75,0.45,-6.32
13965,2021-10-16 13:10:43,96.93,-7.25,0.97,-6.25
13966,2021-10-16 13:10:45,96.89,-7.58,0.21,-6.6
13967,2021-10-16 13:10:47,96.82,-7.36,0.67,-5.73
13968,2021-10-16 13:10:49,97.11,-7.53,0.35,-6.45
13969,2021-10-16 13:10:51,97.07,-7.17,0.73,-6.09
13970,2021-10-16 13:10:53,96.53,-7.02,0.68,-6.45
13971,2021-10-16 13:10:54,96.93,-7.05,0.22,-6.88
13972,2021-10-16 13:10:57,97.11,-7.3,0.82,-6.72
13973,2021-10-16 13:10:59,96.93,-7.59,0.11,-6.52
13974,2021-10-16 13:11:00,97.32,-7.35,0.26,-5.88
13975,2021-10-16 13:11:02,97.25,-7.59,0.33,-6.33
13976,2021-10-16 13:11:06,97.07,-7.17,0.86,-5.83
13977,2021-10-16 13:11:08,97.07,-7.51,0.64,-6.34
13978,2021-10-16 13:11:10,96.96,-7.84,0.53,-5.9
13979,2021-10-16 13:11:12,96.6,-7.78,0.96,-5.71
13980,2021-10-16 13:11:14,96.46,-7.27,0.81,-5.79
13981,2021-10-16 13:11:16,96.49,-7.14,0.58,-6.27
13982,2021-10-16 13:11:18,96.64,-6.74,0.46,-6.73
13983,2021-10-16 13:11:20,96.89,-6.83,0.3,-6.86
13984,2021-10-16 13:11:22,97.07,-7.56,0.54,-6.7
13985,2021-10-16 13:11:24,96.46,-6.94,0.5,-5.96
13986,2021-10-16 13:11:26,96.21,-6.88,0.76,-6.66
13987,2021-10-16 13:11:27,96.6,-7.4,0.57,-6.82
13988,2021-10-16 13:11:30,96.6,-7.08,0.79,-6.0
13989,2021-10-16 13:11:31,96.6,-7.11,0.5,-6.49
13990,2021-10-16 13:11:33,96.49,-7.15,0.04,-6.7
13991,2021-10-16 13:11:35,96.6,-7.0,0.39,-6.41
13992,2021-10-16 13:11:37,96.93,-7.21,0.58,-6.71
13993,2021-10-16 13:11:39,96.93,-6.66,0.55,-6.65
13994,2021-10-16 13:11:41,97.07,-7.4,0.19,-7.13
13995,2021-10-16 13:11:43,97.32,-6.79,0.85,-6.79
13996,2021-10-16 13:11:46,97.21,-7.26,0.67,-6.87
13997,2021-10-16 13:11:48,96.93,-7.43,1.18,-6.33
13998,2021-10-16 13:11:50,96.78,-6.99,1.1,-6.01
13999,2021-10-16 13:11:52,96.78,-6.87,0.3,-6.67
14000,2021-10-16 13:11:55,96.93,-7.08,0.55,-6.93
14001,2021-10-16 13:11:56,97.07,-7.16,0.42,-6.85
14002,2021-10-16 13:11:58,96.96,-7.26,1.52,-6.11
14003,2021-10-16 13:12:00,96.82,-7.14,0.69,-6.12
14004,2021-10-16 13:12:02,96.75,-7.19,0.38,-6.6
14005,2021-10-16 13:12:04,97.07,-7.48,0.61,-6.69
14006,2021-10-16 13:12:06,97.11,-7.05,0.76,-6.0
14007,2021-10-16 13:12:08,97.18,-7.29,0.76,-6.59
14008,2021-10-16 13:12:10,96.93,-6.87,0.71,-6.58
14009,2021-10-16 13:12:12,95.81,-7.5,0.99,-6.9
14010,2021-10-16 13:12:14,95.85,-7.13,1.99,-6.01
14011,2021-10-16 13:12:16,96.6,-7.01,1.29,-6.56
14012,2021-10-16 13:12:18,96.82,-7.15,0.85,-6.53
14013,2021-10-16 13:12:20,97.18,-7.3,0.89,-6.51
14014,2021-10-16 13:12:21,96.96,-7.31,1.41,-6.13
14015,2021-10-16 13:12:23,96.82,-7.11,0.38,-6.37
14016,2021-10-16 13:12:27,96.93,-7.53,0.46,-6.79
14017,2021-10-16 13:12:29,96.82,-7.24,1.12,-6.25
14018,2021-10-16 13:12:30,96.28,-7.28,0.69,-6.45
14019,2021-10-16 13:12:32,96.75,-7.69,0.58,-6.37
14020,2021-10-16 13:12:34,96.89,-7.28,0.61,-6.4
14021,2021-10-16 13:12:37,96.96,-7.29,1.24,-6.07
14022,2021-10-16 13:12:38,97.11,-7.32,0.04,-6.75
14023,2021-10-16 13:12:40,96.96,-7.34,0.4,-6.31
14024,2021-10-16 13:12:42,96.6,-6.85,0.42,-6.57
14025,2021-10-16 13:12:46,96.46,-7.07,0.26,-6.81
14026,2021-10-16 13:12:48,96.49,-7.3,-0.33,-6.89
14027,2021-10-16 13:12:50,96.35,-7.18,0.53,-6.53
14028,2021-10-16 13:12:51,96.28,-7.63,0.34,-6.47
14029,2021-10-16 13:12:53,96.46,-7.37,1.1,-6.09
14030,2021-10-16 13:12:55,96.46,-7.52,-0.06,-6.85
14031,2021-10-16 13:12:57,96.46,-7.39,0.66,-5.85
