date,time,temperature,x_axix,y_axix,z_axix,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26
10/09/2021,10:47:12 AM,96.39,7.19,-0.52,-5.15,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:47:14 AM,95.63,7.13,0.19,-6.11,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:47:18 AM,94.01,5.43,1.92,-5.98,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:47:20 AM,94.87,5.24,3.86,-6.9,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:47:22 AM,94.73,6.36,2.58,-8.02,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:47:24 AM,95.52,4.85,0.05,-7.27,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:47:26 AM,95.02,5.07,2.73,-7.77,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:47:28 AM,95.49,4.47,3.36,-8.17,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:47:29 AM,95.81,5.42,1.31,-7.8,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:47:31 AM,95.23,5.4,-0.17,-7.53,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:47:33 AM,94.44,6.05,-1.64,-8.6,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:47:35 AM,94.84,6.08,1.68,-7.47,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:47:37 AM,95.27,6.05,-0.17,-6.36,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:47:39 AM,95.7,6.8,-0.19,-7.08,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:47:41 AM,95.23,7.04,0.46,-7.06,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:47:43 AM,95.23,6.6,-0.28,-6.48,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:47:45 AM,94.73,7.24,0.53,-7.06,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:47:47 AM,94.73,6.97,-0.03,-6.22,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:47:48 AM,95.16,6.33,0.78,-6.44,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:47:50 AM,94.66,8.21,0.92,-6.95,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:47:52 AM,94.69,6.42,1.9,-4.97,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:47:54 AM,95.02,5.46,0.26,-7.2,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:47:57 AM,94.44,3.26,0.56,-7.68,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:48:00 AM,94.55,4.83,1.15,-9.43,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:48:04 AM,94.98,4.26,1.31,-8.68,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:48:06 AM,95.49,4.02,0.16,-8.49,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:48:08 AM,95.02,5.69,-0.14,-9.0,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:48:10 AM,94.69,3.72,1.37,-8.23,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:48:12 AM,95.49,4.27,0.93,-8.87,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:48:14 AM,95.77,4.07,0.91,-8.34,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:48:16 AM,94.69,3.05,0.18,-9.39,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:48:19 AM,94.84,5.38,0.45,-8.93,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:48:21 AM,95.09,3.02,0.86,-7.22,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:48:23 AM,95.49,3.89,1.58,-9.33,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:48:25 AM,94.98,3.94,-0.02,-7.36,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:48:27 AM,95.09,3.88,0.95,-7.82,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:48:29 AM,95.23,5.62,0.69,-8.98,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:48:30 AM,95.23,3.29,0.04,-7.61,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:48:32 AM,94.98,3.18,-1.19,-9.59,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:48:34 AM,94.33,3.28,-1.38,-9.4,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:48:36 AM,94.01,3.7,0.14,-8.48,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:48:38 AM,94.44,4.71,0.48,-8.58,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:48:40 AM,94.66,5.74,0.17,-8.23,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:48:42 AM,94.87,7.0,0.13,-6.76,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:48:46 AM,95.38,7.11,-0.47,-6.41,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:48:47 AM,95.52,4.24,0.03,-6.4,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:48:49 AM,94.55,4.49,-0.42,-8.41,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:48:51 AM,94.55,6.07,1.66,-8.94,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:48:53 AM,94.98,4.15,0.47,-8.14,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:48:55 AM,94.69,3.01,1.48,-8.34,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:48:58 AM,94.87,3.44,0.65,-9.92,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:49:01 AM,94.41,4.78,0.71,-9.64,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:49:04 AM,94.19,4.41,0.45,-8.95,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:49:06 AM,94.73,3.69,1.28,-8.78,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:49:08 AM,94.87,5.95,1.14,-8.74,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:49:10 AM,95.7,4.5,1.13,-7.64,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:49:12 AM,94.8,2.95,-0.05,-8.0,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:49:14 AM,95.52,5.09,0.23,-9.44,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:49:16 AM,95.23,5.77,-0.49,-8.53,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:49:18 AM,94.98,4.67,0.27,-6.81,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:49:20 AM,94.95,1.77,1.91,-9.63,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:49:22 AM,94.59,5.24,-0.29,-9.24,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:49:24 AM,95.49,4.6,0.31,-9.29,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:49:26 AM,95.63,4.86,0.51,-8.27,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:49:30 AM,95.13,5.77,1.59,-8.17,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:49:31 AM,95.52,6.07,-0.7,-7.69,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:49:33 AM,95.13,7.43,-0.79,-7.26,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:49:35 AM,95.56,6.36,-1.43,-5.67,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:49:38 AM,95.81,6.52,-1.0,-6.93,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:49:40 AM,95.99,6.81,-1.08,-6.8,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:49:42 AM,95.85,6.8,-1.6,-6.46,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:49:44 AM,95.92,6.74,-1.08,-6.52,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:49:48 AM,96.13,6.82,-1.24,-6.54,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:49:52 AM,96.35,6.45,-1.15,-6.43,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:49:56 AM,95.23,4.94,-0.45,-6.58,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:49:59 AM,95.56,4.98,0.69,-9.29,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:50:00 AM,95.09,2.46,-0.69,-8.82,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:50:02 AM,94.98,3.64,0.06,-9.41,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:50:04 AM,94.48,0.69,1.97,-8.7,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:50:06 AM,94.73,4.22,0.87,-9.45,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:50:08 AM,94.69,3.08,0.33,-10.08,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:50:10 AM,94.59,3.2,0.39,-9.53,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:50:12 AM,94.95,3.09,0.3,-9.32,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:50:16 AM,95.02,4.98,1.25,-8.98,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:50:18 AM,94.59,4.0,1.99,-8.49,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:50:20 AM,94.48,5.3,-0.34,-8.4,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:50:22 AM,94.41,2.95,1.24,-8.32,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:50:23 AM,94.8,4.3,1.49,-9.27,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:50:25 AM,94.84,4.48,0.82,-9.53,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:50:27 AM,95.38,6.75,0.42,-8.26,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:50:29 AM,95.56,6.56,-1.75,-6.21,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:50:31 AM,95.7,6.27,-0.98,-6.74,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:50:33 AM,94.87,5.46,-0.51,-6.87,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:50:35 AM,94.66,5.95,-0.35,-8.2,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:50:38 AM,95.09,5.92,0.11,-6.93,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:50:40 AM,95.27,6.67,0.12,-7.24,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:50:42 AM,94.95,5.11,0.25,-6.98,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:50:43 AM,95.41,5.06,0.42,-7.77,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:50:45 AM,94.84,5.52,0.51,-7.7,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:50:47 AM,94.8,4.39,0.75,-8.23,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:50:49 AM,94.59,4.16,1.14,-7.92,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:50:51 AM,94.73,3.99,1.88,-8.15,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:50:53 AM,94.48,3.41,1.89,-8.75,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:50:57 AM,94.59,4.59,1.09,-7.77,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:50:59 AM,94.87,5.06,1.27,-8.26,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:51:01 AM,95.13,3.54,0.88,-8.02,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:51:04 AM,95.02,4.28,0.22,-7.83,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:51:06 AM,95.27,5.95,1.19,-8.44,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:51:08 AM,95.23,6.84,0.29,-7.13,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:51:10 AM,95.23,6.99,-0.85,-6.31,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:51:12 AM,95.56,6.4,-0.6,-6.38,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:51:14 AM,95.41,4.76,-0.92,-6.9,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:51:16 AM,94.98,5.58,-0.68,-8.09,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:51:18 AM,95.63,6.34,0.5,-7.53,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:51:20 AM,95.27,7.53,0.97,-8.47,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:51:23 AM,94.8,6.73,0.98,-5.96,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:51:25 AM,95.09,4.96,1.17,-6.11,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:51:26 AM,94.59,6.13,1.93,-8.1,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:51:28 AM,94.98,5.84,1.31,-7.4,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:51:30 AM,94.73,4.76,1.69,-8.04,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:51:33 AM,95.27,5.84,2.14,-8.19,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:51:35 AM,94.95,5.6,1.59,-7.25,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:51:37 AM,95.09,4.35,0.69,-7.77,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:51:41 AM,95.34,4.46,0.29,-8.04,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:51:43 AM,95.16,4.15,1.06,-8.69,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:51:47 AM,95.09,5.37,0.33,-8.54,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:51:49 AM,94.73,6.0,1.57,-7.85,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:51:51 AM,95.34,6.68,0.75,-8.09,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:51:53 AM,95.63,6.8,-1.2,-6.52,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:51:54 AM,95.67,5.66,-1.01,-6.45,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:51:56 AM,95.13,7.02,1.42,-7.76,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:51:58 AM,94.98,2.78,-0.72,-7.55,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:52:00 AM,94.59,6.06,0.97,-8.88,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:52:02 AM,95.38,7.07,0.68,-6.69,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:52:04 AM,95.49,5.84,-0.57,-6.4,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:52:06 AM,95.49,5.34,-0.38,-7.52,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:52:08 AM,95.77,6.34,-0.42,-8.0,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:52:10 AM,94.95,7.8,0.96,-7.37,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:52:12 AM,95.02,6.58,0.2,-4.88,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:52:13 AM,94.95,7.26,0.28,-6.22,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:52:15 AM,94.95,4.46,0.01,-6.64,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:52:17 AM,94.8,3.62,-0.33,-9.0,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:52:19 AM,94.26,4.62,-1.27,-7.47,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:52:21 AM,94.48,4.27,0.15,-8.04,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:52:23 AM,95.02,5.02,1.57,-8.62,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:52:27 AM,95.38,3.0,0.63,-7.82,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:52:29 AM,94.59,4.35,0.28,-8.81,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:52:32 AM,94.84,4.31,1.02,-8.65,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:52:34 AM,95.09,2.72,0.44,-8.92,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:52:36 AM,94.84,4.63,-0.77,-9.39,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:52:39 AM,95.09,3.26,-0.16,-8.49,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:52:43 AM,94.59,2.53,0.57,-8.84,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:52:45 AM,94.44,1.25,1.15,-10.18,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:52:47 AM,94.41,2.92,1.56,-9.62,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:52:49 AM,94.84,3.31,1.83,-8.83,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:52:51 AM,95.34,5.14,1.72,-8.85,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:52:53 AM,95.09,7.05,0.56,-8.2,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:52:55 AM,95.49,4.82,-0.11,-6.55,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:52:57 AM,94.95,5.12,0.9,-8.49,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:52:59 AM,94.84,4.85,0.6,-8.32,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:53:01 AM,94.98,4.47,0.69,-8.86,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:53:02 AM,95.13,4.48,0.66,-8.4,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:53:04 AM,94.69,5.04,0.31,-8.62,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:53:06 AM,95.34,4.31,0.56,-8.12,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:53:10 AM,95.41,4.3,-0.05,-8.82,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:53:12 AM,94.8,4.82,0.45,-8.43,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:53:13 AM,95.02,6.51,2.19,-8.5,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:53:15 AM,95.02,6.28,1.23,-6.79,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:53:17 AM,95.27,5.24,0.99,-6.97,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:53:19 AM,95.7,6.32,-0.21,-7.54,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:53:21 AM,95.49,6.41,1.07,-7.37,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:53:23 AM,94.98,5.49,1.19,-7.24,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:53:26 AM,95.16,5.52,2.4,-7.96,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:53:28 AM,94.98,4.91,1.26,-7.42,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:53:31 AM,94.33,4.27,1.96,-8.29,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:53:32 AM,94.3,5.54,2.93,-8.04,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:53:34 AM,95.38,6.08,2.38,-7.12,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:53:36 AM,95.23,4.7,1.89,-6.79,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:53:38 AM,94.84,3.13,-0.54,-7.26,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:53:40 AM,94.66,2.43,2.83,-8.8,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:53:42 AM,93.87,0.86,3.66,-10.05,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:53:44 AM,93.97,2.83,2.46,-9.25,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:53:46 AM,94.95,3.51,2.73,-8.63,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:53:50 AM,94.84,4.54,2.93,-9.4,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:53:54 AM,95.09,3.7,4.44,-8.6,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:53:56 AM,95.16,4.68,3.44,-9.31,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:53:57 AM,95.34,4.26,1.9,-8.19,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:53:59 AM,94.73,1.49,2.35,-8.29,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:54:03 AM,94.41,1.75,2.82,-8.87,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:54:11 AM,94.69,6.93,2.25,-9.2,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:54:14 AM,94.98,7.66,2.6,-6.09,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:54:16 AM,94.69,7.29,2.4,-5.82,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:54:18 AM,95.09,5.13,2.6,-5.13,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:54:20 AM,94.87,4.68,2.76,-8.06,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:54:25 AM,95.49,5.52,2.99,-8.0,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:54:25 AM,95.81,6.13,1.34,-7.58,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:54:26 AM,95.85,6.36,0.79,-7.42,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:54:27 AM,95.41,7.21,-0.89,-6.99,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:54:30 AM,94.55,6.34,-0.16,-7.02,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:54:32 AM,94.98,6.09,0.91,-7.39,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:54:34 AM,95.02,5.59,1.37,-7.39,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:54:36 AM,95.41,5.28,0.59,-6.98,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:54:38 AM,95.38,7.06,0.68,-8.9,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:54:40 AM,95.34,5.63,0.57,-6.65,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:54:42 AM,95.34,4.41,0.15,-7.54,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:54:44 AM,94.55,2.51,-0.36,-8.18,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:54:46 AM,95.02,3.87,-0.25,-8.82,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:54:48 AM,95.38,3.99,0.07,-8.89,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:54:51 AM,95.02,2.56,1.21,-8.26,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:54:53 AM,95.49,4.98,0.11,-9.24,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:54:55 AM,95.27,6.45,1.09,-8.71,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:54:57 AM,95.13,6.26,-0.2,-6.95,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:54:59 AM,95.27,4.09,0.77,-6.72,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:55:02 AM,95.52,4.73,0.46,-8.72,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:55:03 AM,95.02,4.78,0.59,-8.27,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:55:05 AM,95.38,5.12,-0.22,-8.61,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:55:07 AM,95.56,5.67,0.77,-8.13,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:55:09 AM,95.49,7.17,0.15,-7.53,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:55:12 AM,95.67,7.24,0.38,-6.24,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:55:14 AM,95.77,7.45,-0.17,-5.92,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:55:15 AM,95.63,3.85,-0.1,-5.76,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:55:18 AM,95.41,7.41,0.42,-8.0,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:55:20 AM,94.73,6.45,-0.69,-6.33,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:55:22 AM,95.41,7.79,-1.08,-6.45,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:55:24 AM,95.49,8.15,-1.66,-4.89,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:55:26 AM,95.56,4.84,-0.82,-4.65,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:55:28 AM,95.09,4.64,1.89,-7.87,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:55:30 AM,94.87,5.89,1.95,-8.11,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:55:34 AM,94.19,6.27,1.7,-7.03,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:55:36 AM,94.3,4.4,1.99,-6.27,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:55:38 AM,93.36,1.01,1.79,-8.82,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:55:40 AM,93.65,3.81,1.63,-9.23,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:55:42 AM,94.05,1.67,3.7,-8.57,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:55:44 AM,93.51,0.11,3.32,-7.24,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:55:46 AM,93.76,1.71,1.9,-9.27,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:55:47 AM,93.43,2.51,3.86,-8.04,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:55:49 AM,93.97,3.31,6.29,-8.73,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:55:51 AM,93.76,2.99,2.07,-7.66,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:55:54 AM,93.51,2.54,1.62,-7.75,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:55:56 AM,94.26,4.49,6.34,-7.65,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:55:57 AM,95.49,5.47,3.63,-7.72,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:56:00 AM,95.85,4.81,-0.31,-8.85,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:56:02 AM,95.7,1.68,-0.06,-8.16,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:56:04 AM,96.67,-2.75,1.04,-9.22,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:56:07 AM,97.65,-2.57,3.25,-8.75,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:56:09 AM,97.68,-2.3,3.04,-8.83,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:56:11 AM,97.75,-2.17,3.08,-9.02,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:56:12 AM,97.65,-2.32,2.84,-9.06,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:56:16 AM,97.75,-2.56,2.66,-9.02,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:56:18 AM,98.04,-2.13,2.52,-8.83,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:56:20 AM,97.65,-2.35,2.39,-9.19,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:56:22 AM,97.68,-2.22,2.34,-9.27,,,,,,,,,,,,,,,,,,,,,
10/09/2021,10:56:24 AM,97.61,-2.56,2.27,-9.15,,,,,,,,,,,,,,,,,,,,,
